Gene.symbol	ID	adj.P.Val	logFC
C7	8105084	0.801461128716568	0.0358795142063508
HEMK1	8080001	0.801461128716568	-0.0958288729920636
	8105338	0.801461128716568	-0.0320750039637172
VASN	7992967	0.801467306337138	0.0616181391428601
	8170210	0.801497602063189	0.038957852968255
FDX1L	8033960	0.801539392037153	0.0528379283061255
C8orf37	8151898	0.801558821038641	0.138533180616783
GJD3	8014969	0.801658828506531	0.049607199654198
NKPD1	8037502	0.801658828506531	-0.0502300117244889
KRT222	8015049	0.801658828506531	0.0322572491224502
	8089289	0.801709695836531	-0.019758917171202
TCN1	7948444	0.801809230330845	-0.184827129612246
	7894445	0.801855214619932	0.117288458718821
	7894981	0.801892834974546	-0.0872184583514723
EVA1B	7914898	0.801892834974546	0.0583256144999993
	7895186	0.802027634950845	0.125069852028346
SLC44A4	8179861	0.802027634950845	0.0588806368888886
	8053761	0.802027634950845	-0.0905339637970499
KIF5B///KIF5B	7932911	0.802027634950845	0.0573312401371915
HDX	8173848	0.802297197301207	-0.0726372730646259
KIF6	8126184	0.802298445321125	-0.046876582331064
KCND2	8135705	0.802337746376828	-0.0364739737811788
C1orf105	7907396	0.802396147552887	-0.036092726061224
	7955074	0.802465777162228	-0.0258260370090699
PARN	7999562	0.802465777162228	-0.044920245278913
NMS	8043890	0.802523422224406	0.0436681153344685
CST11	8065388	0.802535203585393	-0.0397366384841265
INCA1	8011797	0.802535203585393	-0.0533000280464835
ALS2CL	8086627	0.80255774647314	-0.0850675473571423
FRYL	8100292	0.80269749021466	0.0542763938605502
	8048079	0.802719488738103	-0.0277941152437644
PINLYP	8029306	0.802776642854064	-0.0573277408117896
FGD4	7954729	0.802783965876412	0.222893208412698
TYK2	8033996	0.802849483917975	0.082752138192749
HPS5	7946988	0.802849483917975	0.0746737372868465
ANKRD18DP	8093272	0.802849483917975	0.0984839663219965
ITGB1	7932966	0.802849483917975	-0.101900338082768
HIST2H3D///HIST2H3A///HIST2H3C	7919589	0.802849483917975	0.0946464759285739
	7904209	0.802849483917975	-0.046956390764171
	8146391	0.802849483917975	-0.0549917947006797
OR8J1	7939981	0.802849483917975	-0.0312090213344676
	8123338	0.802849483917975	-0.0231687492029464
RBM8A	7904751	0.802849483917975	-0.0837589110192756
NXPH4	7956395	0.802849483917975	-0.0585794451201807
	7894063	0.802849483917975	-0.0481113231145116
ARC	8153322	0.802849483917975	-0.0483154652845768
TYW1	8133202	0.802849483917975	0.0881809703242649
SLCO6A1	8113385	0.802849483917975	0.0196793747630393
JMJD8	7998267	0.802858791874881	0.0739818198083899
	7962238	0.802894536230039	-0.0658298218752837
ABCC12	8001235	0.802894536230039	0.0341608030000002
	8008778	0.802925539441075	-0.0477650666893412
	7896568	0.802925539441075	-0.0595385352471647
	7954690	0.802990583504985	-0.0554133439569142
	8044189	0.802990583504985	0.0674485077256239
	7892595	0.802993050372436	-0.103856975890021
TMEM203	8165642	0.80306012562249	-0.0937886436689341
ADORA1	7908907	0.80306012562249	0.0444061481462628
SNORA5C	8139484	0.80306012562249	-0.0960297711621285
FRK	8129071	0.803064163936715	-0.0296426459115633
OR51I1	7946073	0.803160762193365	0.0422172606598648
ZNF730///ZNF728///ZNF676///ZNF430///ZNF208///ZNF99///ZNF85///ZNF43	8027352	0.803319609713416	0.207926706204081
SNX29	7993281	0.803319609713416	-0.095637344441041
	7896268	0.803319609713416	-0.0958961665952378
	8115164	0.803319609713416	-0.119808605753968
MIR124-1	8149277	0.803319609713416	0.0309185552970526
	7967089	0.803319609713416	0.057254979820863
	7893710	0.803515057302441	-0.08264177609977
ALG6	7901915	0.803515057302441	-0.0836948860408171
SIGIRR	7945377	0.803566459726986	-0.0852546425510186
	8174279	0.80360152072853	-0.0414775491859407
CALY	7937200	0.80360152072853	-0.0524420264909287
	7896282	0.803642696263749	-0.0444337367346979
CDC5L	8120022	0.803669309483922	0.0446641038254008
	7986346	0.803669309483922	-0.0794566470374134
PGA4///PGA3///PGA5	7940441	0.803690122943332	0.100953667198415
BRCC3	8171006	0.803690122943332	-0.111813393609976
LRRC8A	8158424	0.804217839250518	-0.0387080202097501
	8081339	0.804391355218603	-0.0300732847142848
AGTRAP///BRAF	7897745	0.804391355218603	-0.103795529967118
	7910096	0.804391355218603	-0.0549556634943298
GRM6	8116253	0.804410109466063	-0.0439862574897942
LAMTOR1	7950119	0.804410109466063	0.0572856312267636
C21orf62	8070073	0.804499136457088	-0.0411535963934231
MBD1	8023323	0.804528127346059	0.0542916162573732
BMPR1B	8096511	0.804528127346059	0.0532654810022692
	8092275	0.804528127346059	-0.0355060875396824
MCEE	8052934	0.804528127346059	-0.0788386924705211
	7917468	0.804612245086492	-0.0803399967063489
LINC00461///MIR9-2	8113037	0.804612245086492	-0.0214942476133775
FRMD6	7974316	0.804612245086492	0.0458710289489801
BBS12	8097252	0.804612245086492	0.0616073606258531
MIR26A1	8078663	0.80467266089869	0.0653714899591864
KCNG2	8021900	0.80467266089869	-0.0570679610464842
NCKAP5L	7963121	0.80467266089869	-0.0544351207494325
HAMP	8027819	0.804690964416857	-0.0485293053730125
INSRR	7921155	0.804720485000965	0.0504929478911569
MIOX	8074070	0.804888377769907	0.0653273171984159
	7939118	0.804888377769907	0.0388366397074851
SGCA	8008277	0.804920509283106	-0.0391328174818595
ODF1	8147717	0.804920509283106	-0.0459159037131509
SNORA48///EIF4A1	8004506	0.804920509283106	0.0640942349739237
	8066567	0.804920509283106	0.0938726993639456
	7894081	0.804929475632096	0.137575470218823
AGAP5///AGAP9///AGAP12P///AGAP6///AGAP11///AGAP4	7933405	0.805002619780737	0.160694076736963
CDH8	8001784	0.805099292298393	-0.0418498136927421
ZFYVE21///ZFYVE21	7977149	0.805116419495476	0.0599498443639463
ZNF852	8086494	0.805116419495476	0.0859779651768742
FTL	8030171	0.805116419495476	-0.0982304958503359
SPATA24	8114518	0.805132064298232	-0.0494161696224467
	7895384	0.805234903013982	0.0478215343764195
	7987379	0.805284049040903	0.0341008422471645
PLCB4	8060897	0.805317806276219	0.0974901685714289
SNORD83B	8076219	0.805348750998175	-0.0567866624954627
TNFRSF8	7897860	0.805402413633984	-0.0772909344353705
PLEKHO2	7984217	0.805426125734688	-0.116041393795917
	7979398	0.805480659991275	0.0376910052029489
PDE2A	7950162	0.805481200402624	-0.0734453104194985
DEFB132	8060325	0.805481200402624	-0.055950477327662
SLC5A9	7901316	0.805481200402624	0.0475594702981859
B3GNT7	8049075	0.805481200402624	-0.0549080707789091
C7orf49	8143065	0.805481200402624	0.0396048580340169
CCDC50	8084818	0.805481200402624	-0.209100162548753
	7894243	0.805614767343892	0.0379420418854881
	7983525	0.805777962046138	-0.0475972078072546
CDH10	8111255	0.80581923496812	-0.0370187763390009
C2orf70	8040690	0.80581923496812	-0.0468811650714285
	8107109	0.805854463428236	-0.0438462094761904
SLC8A1	8051762	0.805968436397723	0.266393412173468
DLL3	8028719	0.806200730338596	-0.0402567559829903
	7951660	0.806303135575642	-0.0844375847505638
	8117710	0.806303135575642	-0.0691174012256219
	7892691	0.806329429773135	0.0523517073900237
	7893430	0.806329429773135	-0.15057927919841
FAM171A2	8016033	0.806329429773135	-0.0756928772539665
LRRIQ1	7957433	0.806374640975607	0.0295257141848064
	7895651	0.806410166262272	-0.105365515688206
MAB21L1	7970949	0.806410166262272	0.0431966394852621
MYL10	8141737	0.806410166262272	-0.0376812424523818
SEBOX	8013602	0.806410166262272	-0.0538141902494322
CKS1B	7926896	0.80647173724177	-0.0494347202879806
HAPLN4	8035639	0.806486144436387	0.0450148904070318
ZNF780B	8036813	0.806582295364876	-0.120071483348071
KRTAP2-3///KRTAP2-2///KRTAP2-4///KRTAP2-1	8019576	0.806618347058675	-0.0496974261643972
EPAS1	8041781	0.806659793129702	0.0973600515102051
ZNF277	8135512	0.806675154318541	-0.0506701277709758
INF2	7977249	0.806675154318541	0.069390487630387
MIR99B	8030842	0.806675154318541	0.0650494097879841
DSG1	8020724	0.806706419109309	0.0379532821507951
	8103041	0.806788453750092	0.0478539527687083
CBR1	8068401	0.806925690392044	0.0810717276666679
WDR13	8167322	0.806925690392044	0.0711821544761921
EMX2	7930857	0.806925690392044	0.0438285218764189
	7983189	0.806925690392044	-0.0401656260657575
MGC32805	8113717	0.806947133960815	-0.030232586602041
	7892874	0.806947133960815	-0.0819978288129239
	7897293	0.806947133960815	0.0834152488367383
	7910948	0.807047112555089	0.0500957638049893
	8104731	0.807079422551623	-0.116471099320862
ZNF581	8031522	0.807179608815099	-0.0577422143049908
	7895884	0.807263658637491	0.0668593890158755
PAMR1	7947512	0.807263658637491	-0.0334135788004528
PTPN3	8163149	0.807316749978719	-0.0370743367823132
	7982751	0.807316749978719	0.0592073727868492
HPN-AS1	8027744	0.807352508579044	0.0462504696167798
CCDC82	7951144	0.807403676408785	-0.0641007569489762
	7981011	0.807445021313317	0.0755380281043108
BAG2	8120402	0.807445021313317	0.116193666764174
OR5L2	7939948	0.807467096591875	0.0321086298571416
LINC01356	7918620	0.8075398410691	0.0634238915147396
C17orf102	8014169	0.807585417101596	-0.0513294040090688
METTL17	7973116	0.807628055890789	0.0886185597913833
	8111201	0.807669985346861	-0.0880543787074819
MAPKAP1	8164177	0.807669985346861	0.0409353321848087
HLA-DOA	8125545	0.807673971491533	-0.235912101166666
LOC284581	7909144	0.807673971491533	-0.0571951448650774
TMEM184A	8137783	0.807679853898286	-0.0439779671405871
	7974687	0.807692732308599	-0.0525690814229036
GLIPR1	7957260	0.807717535430188	0.113314300096373
APOC3	7944035	0.8077327727209	0.0967293078242637
	8166047	0.807835028058616	-0.0177752128582762
FAM21A///FAM21C	7927233	0.807835028058616	-0.0517112931678003
COX6A2	8001041	0.807835028058616	0.0442547489739233
	7892986	0.807890708942354	0.12989416693198
ATP5S	7974257	0.807966435980983	0.0774951564795945
PDZD2	8104693	0.808006984222561	0.0766332394965969
	8009491	0.808006984222561	0.0221225144841277
LOC644083	7898568	0.808006984222561	0.0471634757630404
SPDYE16///SPDYE2B///SPDYE6///SPDYE8P///SPDYE2///SPDYE3///SPDYE7P///SPDYE1	8140424	0.808091333413263	-0.0844363011247165
PCSK1N	8172447	0.80809736127214	0.0655084837403672
	7893352	0.80809736127214	0.111791852952382
	7895867	0.808159983309252	0.0468294980498873
SEC22C	8086406	0.808242056847509	-0.0752054044387744
	7893521	0.808242056847509	0.0973895497108841
	7894700	0.808339411138192	-0.138311174367344
OR5D18	7939946	0.808339411138192	-0.0352205018888867
IRX4	8110865	0.808469249281829	-0.0481706750895663
	8102775	0.808512121401043	0.0561766177868477
	8039094	0.808527863135732	-0.0558828252721075
	8098259	0.808610962732678	0.0332521543117918
SLC26A8	8125959	0.808610962732678	-0.191573271358275
	8112724	0.808610962732678	-0.0414396973741473
OR11H12///OR11H1	8074194	0.808610962732678	0.0337189191417222
ITFG1	8001233	0.808654790030112	-0.0490064164376398
CCL8	8006453	0.808654790030112	0.0412403151746039
	8115828	0.808654790030112	-0.0264015786349199
	8020449	0.808654790030112	-0.0494865009115619
	7893115	0.808654790030112	-0.16828992496485
	7896369	0.808654790030112	0.105057616096374
KRT28	8015095	0.808680722124527	0.0293794459172338
	7892602	0.808906667020851	-0.076498785509068
L3MBTL4	8022145	0.809046644048332	-0.135181692619047
	8169697	0.809060663319841	-0.0253977685804991
ZNF10	7960158	0.809060663319841	0.111898227598641
	8112959	0.80911337852531	0.0629055470725657
BPIFA1	8061883	0.809201337038094	-0.0511760702845803
NGFR	8008201	0.809201337038094	-0.0442901920612231
LIPF	7928982	0.809202931116594	-0.0171410107721082
FAM96A	7989611	0.809202931116594	-0.0646373594104315
WWTR1	8091422	0.809205963355764	-0.0487039729138301
GABRB2	8115651	0.809210002403984	0.0511409714410456
ATP2A1	7994463	0.80926858225786	0.0496893857585032
	8170464	0.809359289140369	-0.0211516771337865
CTDSPL2	7983335	0.809359289140369	0.0580956474195009
DNM3OS///MIR214	7922326	0.809384048355892	-0.0790036900736952
SYT10	7962226	0.809428642146049	-0.0420372107959177
LRFN5	7974109	0.809434865698983	0.0346241567312937
	7961652	0.80945949022654	0.0533318352687089
	8089108	0.80945949022654	0.0370609535476185
OSTN	8084814	0.80945949022654	-0.0362545851360552
LOC101930169///PRAMEF15///PRAMEF6///PRAMEF11///PRAMEF4///PRAMEF9///PRAMEF5	7912547	0.809468804006082	0.0578556289161005
ZNF799	8034390	0.809474777765006	-0.0615774659716521
LYPD6	8045674	0.809558567682663	0.0343152468888892
	7895506	0.809558567682663	-0.0778189066814079
SARNP	7963923	0.809586084779022	0.0483384439274399
	8150101	0.809586084779022	0.0517132127346946
ZIM2///PEG3	8039607	0.80963085900299	0.0452880731678018
	7894333	0.809642574537647	0.0853708250907039
SLC7A9	8035941	0.809871999170423	0.0496632451507963
	7894865	0.810135572120246	-0.0864441661700655
UG0898H09	8146633	0.810163064490064	-0.0522379199807266
LOC389834	8104139	0.810163064490064	-0.0957500110136049
AFF1	8096224	0.810163064490064	0.0657591655068046
HOXA-AS2	8131967	0.810223415993365	-0.0621461544625861
DDX18	8044745	0.810503611714754	0.0904223358288014
GMCL1P1	8116174	0.810577660385547	-0.029002234196144
ELAC2///HMGA2///HMGA2	7956867	0.810748615882284	-0.0664309008662132
	7993110	0.810748615882284	0.0358400496700697
CBARP	8032197	0.810748615882284	-0.0540388039580506
	7896151	0.810748615882284	0.026578057607713
	7952984	0.810802917376517	-0.116150148292515
PRL	8124185	0.810915900295387	-0.0440501741439911
SERPINA1	7981068	0.811047911830458	0.322737844239231
HIST1H2BI	8117429	0.811103350719128	-0.0784826694433098
SNORD116-18	7981984	0.811103350719128	-0.0588945158696141
PPP1R3D	8067351	0.811191814970379	-0.0714326666133784
	7895736	0.811276471582074	0.052724073193879
	8114579	0.81129211261337	0.0294412509614519
TRIP4	7984190	0.81129211261337	-0.0536018688151909
SNORD59A	7964248	0.811466278864541	-0.110180955318589
ATP1B4	8169687	0.811474272520206	0.0408008421428585
	8119896	0.811484847549856	0.0632802976088458
COL4A3BP	8112687	0.811484847549856	-0.0724538211598595
DMRTA1	8154656	0.811484847549856	-0.0538455262040811
SERPINA6	7981059	0.811552688174744	-0.0389073839784575
MIR95	8099302	0.811599168210519	-0.0242825428310649
	8111253	0.811599168210519	-0.0340405923469391
	7893284	0.811649449555742	0.117743044646259
	7894874	0.811649449555742	-0.0429992151904752
	7894508	0.811690680521462	-0.0839485114126983
	7996260	0.811884832040479	-0.178997629634917
	7987466	0.811902399118145	0.0823387801734707
RUSC1-AS1	7920757	0.811902399118145	0.0468948017392297
ROPN1B///ROPN1	8090152	0.811902399118145	-0.0302550432086157
CEBPZ	8051528	0.811928543827293	0.079525650913836
	8133229	0.811956533866419	-0.0285572628378676
	7967656	0.812018938981246	-0.064354650234693
CALR3	8035146	0.812193067391054	-0.0363693844943316
	7895778	0.812193067391054	-0.0349107688888903
	7896000	0.812262248247902	-0.0698103204058951
	7894893	0.812274124288633	0.095764943229026
ANKRD20A21P///ANKRD20A8P///ANKRD20A4///ANKRD20A2///ANKRD20A3///ANKRD20A5P///ANKRD20A1	8053744	0.812395721982828	-0.108006465740363
PDE4A	8025633	0.812395721982828	-0.0675461692743742
VWDE	8138258	0.812438464178012	0.119552177858279
ACTR10	7974587	0.812486758917194	-0.0411153472913854
	7939961	0.812506090087163	0.0302493147040819
PRR36	8033455	0.812561504218593	0.0500531781587359
CATSPERD	8024971	0.812619649881957	0.038778621783448
	8132984	0.812619649881957	-0.0362116276292523
TBCD	8010848	0.812623068875362	0.064431633907029
SLCO1C1	7954312	0.812658885777698	-0.0287529597891161
	7999171	0.812658885777698	0.057842911620182
DAZ4///DAZ2///DAZ3///DAZ1	8177354	0.812658885777698	-0.0525379670782304
EFHD2	7898161	0.812658885777698	-0.122336489266436
MICAL3	8074286	0.812658885777698	0.155517466674604
	7893112	0.812658885777698	0.13022337779025
	7945892	0.812658885777698	0.118515144553289
	8006679	0.812658885777698	0.0541015043367361
GAL3ST1	8075401	0.812658885777698	0.0523758606099785
RAC1	8180341	0.812658885777698	0.137101538733561
	7892987	0.812711888705388	-0.0438008085374104
	8081405	0.812715189121604	0.0461558105124711
SYT15	7933298	0.812835230832241	-0.0563980379421771
LGALS14	8028750	0.812923724418526	0.0337881170975063
WIPI2	8131303	0.812927707786648	-0.056973901404759
SMTNL2	8003892	0.81301699026456	0.0486290279149681
CD44	7939341	0.813126254239121	0.0834960552743773
OR8B3///OR8B2	7952398	0.813142596150398	-0.044614507937641
	8010084	0.813258358319273	-0.0843346842165529
TAL2	8157090	0.813324467023699	-0.0463464182981848
	8036363	0.813348085142655	0.0451631783662148
	8147754	0.813348085142655	-0.0223029915725625
FURIN	7986092	0.813354902376837	0.098601813070295
CCHCR1	8178448	0.813368393496429	0.0438013327165567
LOC150596	8055682	0.813461341148802	-0.025380820265307
	8066459	0.813461341148802	-0.0690486091213147
EHMT1	8159702	0.813461341148802	0.0338328234081686
MST1	8087447	0.813663161129885	-0.0583639374365088
CAMK1G	7909425	0.813680314161658	0.0379932988219971
LY6G6C	8179814	0.813680314161658	-0.0649877098049885
	8111885	0.813680314161658	-0.0325589790181393
NATD1	8013509	0.81376509161753	-0.0950431376201832
ZFYVE19	7982812	0.813830371957706	-0.0422989876031714
TECTA	7944632	0.813852791399726	0.0400609432675738
TDGF1	8079422	0.81393213335633	0.0563508192176876
	7895795	0.81393213335633	-0.0455109209761915
MRM1	8006668	0.81393213335633	0.0668747227551023
	7920335	0.813934255683929	-0.0304591215396806
	7896072	0.814046843934689	-0.0639735671371868
	8061169	0.814046843934689	-0.0452050768117918
TRAF2	8159476	0.814049258401774	-0.0445609175702932
KCNS3	8040458	0.814049258401774	0.0444958810192753
	8138155	0.814049258401774	-0.0531670495566869
TNC	8163637	0.814049258401774	-0.0318693934999987
	7926563	0.814049258401774	0.0201159607528361
NTRK3	7991186	0.814049258401774	-0.0368453083344651
	7894923	0.814049258401774	0.0582606427222214
SALL3	8021826	0.814087924238644	-0.0531540140498841
	8114205	0.814087924238644	-0.0339934587324255
TUBE1	8128977	0.814087924238644	0.0933078605566902
ACTR2	8042337	0.814173601176544	-0.0520191646825374
	7942781	0.814325306131796	-0.0481372165306118
CYP4Z1	7901287	0.814405701699219	0.0453816573049903
	7893179	0.814469948493539	0.0661535536768731
HSPE1	8047223	0.814490164727142	0.0816164598514755
BBOX1	7939056	0.814525650362014	-0.0241085686428564
	7995332	0.814525650362014	0.0456295239489828
	7896189	0.814551153913093	-0.0885423198820865
NUP98	7945902	0.814589632572712	-0.066400808315187
